  Az [deg]         El [deg]         1d angle [deg]   Hor amp [dB]     Hor phase [deg]  Vert amp [dB]    Vert phase[deg]
  4.70000000e+000  0.00000000e+000  4.70000000e+000  8.02858164e+000 -8.32416440e+001  3.56650621e-001 -1.74236258e+002
  4.80000000e+000  0.00000000e+000  4.80000000e+000  6.46770095e+000 -8.29259862e+001  8.82761814e-001 -1.73424149e+002
  4.90000000e+000  0.00000000e+000  4.90000000e+000  4.46093410e+000 -8.26252747e+001  1.18055697e+000 -1.72683472e+002
  5.00000000e+000  0.00000000e+000  5.00000000e+000  1.77707505e+000 -8.23587812e+001  1.28229102e+000 -1.71982212e+002
  5.10000000e+000  0.00000000e+000  5.10000000e+000 -2.13238268e+000 -8.21894906e+001  1.20695817e+000 -1.71299019e+002
  5.20000000e+000  0.00000000e+000  5.20000000e+000 -9.22159441e+000 -8.24900684e+001  9.64206077e-001 -1.70617719e+002
  5.30000000e+000  0.00000000e+000  5.30000000e+000 -2.25191473e+001  1.04602065e+002  5.56136789e-001 -1.69924095e+002
  5.40000000e+000  0.00000000e+000  5.40000000e+000 -6.53074829e+000  1.00326650e+002 -2.22692682e-002 -1.69203449e+002
  5.50000000e+000  0.00000000e+000  5.50000000e+000 -1.52650030e+000  1.00324670e+002 -7.83944527e-001 -1.68438003e+002
  5.60000000e+000  0.00000000e+000  5.60000000e+000  1.37346161e+000  1.00572142e+002 -1.75204137e+000 -1.67603092e+002
  5.70000000e+000  0.00000000e+000  5.70000000e+000  3.31407102e+000  1.00894436e+002 -2.96473043e+000 -1.66660227e+002
  5.80000000e+000  0.00000000e+000  5.80000000e+000  4.68594666e+000  1.01251833e+002 -4.48493274e+000 -1.65542258e+002
  5.90000000e+000  0.00000000e+000  5.90000000e+000  5.66883089e+000  1.01630382e+002 -6.42140904e+000 -1.64116510e+002
  6.00000000e+000  0.00000000e+000  6.00000000e+000  6.35924755e+000  1.02023956e+002 -8.98070857e+000 -1.62073953e+002
  6.10000000e+000  0.00000000e+000  6.10000000e+000  6.81377695e+000  1.02429467e+002 -1.26244855e+001 -1.58484732e+002
  6.20000000e+000  0.00000000e+000  6.20000000e+000  7.06702007e+000  1.02845213e+002 -1.87408474e+001 -1.48743756e+002
  6.30000000e+000  0.00000000e+000  6.30000000e+000  7.14003542e+000  1.03270202e+002 -2.88195918e+001 -6.45199707e+001
  6.40000000e+000  0.00000000e+000  6.40000000e+000  7.04455761e+000  1.03703846e+002 -1.81337772e+001 -2.05007997e+000
  6.50000000e+000  0.00000000e+000  6.50000000e+000  6.78505342e+000  1.04145805e+002 -1.29274149e+001  6.17000020e+000
  6.60000000e+000  0.00000000e+000  6.60000000e+000  6.35944966e+000  1.04595919e+002 -9.89148985e+000  9.49521232e+000
  6.70000000e+000  0.00000000e+000  6.70000000e+000  5.75879930e+000  1.05054180e+002 -7.85244147e+000  1.14917803e+001
  6.80000000e+000  0.00000000e+000  6.80000000e+000  4.96576455e+000  1.05520745e+002 -6.39977282e+000  1.29490651e+001
  6.90000000e+000  0.00000000e+000  6.90000000e+000  3.95132807e+000  1.05995998e+002 -5.34468718e+000  1.41407605e+001
  7.00000000e+000  0.00000000e+000  7.00000000e+000  2.66824223e+000  1.06480706e+002 -4.58602553e+000  1.51874979e+001
  7.10000000e+000  0.00000000e+000  7.10000000e+000  1.03748409e+000  1.06976407e+002 -4.06448210e+000  1.61515755e+001
  7.20000000e+000  0.00000000e+000  7.20000000e+000 -1.08274179e+000  1.07486463e+002 -3.74359104e+000  1.70693906e+001
  7.30000000e+000  0.00000000e+000  7.30000000e+000 -3.98102637e+000  1.08019613e+002 -3.60078418e+000  1.79647604e+001
  7.40000000e+000  0.00000000e+000  7.40000000e+000 -8.39696787e+000  1.08607416e+002 -3.62287662e+000  1.88552625e+001
  7.50000000e+000  0.00000000e+000  7.50000000e+000 -1.76265590e+001  1.09515662e+002 -3.80378229e+000  1.97557614e+001
  7.60000000e+000  0.00000000e+000  7.60000000e+000 -1.91743303e+001 -7.12985713e+001 -4.14354246e+000  2.06808377e+001
  7.70000000e+000  0.00000000e+000  7.70000000e+000 -9.37742243e+000 -7.02833266e+001 -4.64832135e+000  2.16470367e+001
  7.80000000e+000  0.00000000e+000  7.80000000e+000 -5.12754900e+000 -6.96609012e+001 -5.33136625e+000  2.26757066e+001
  7.90000000e+000  0.00000000e+000  7.90000000e+000 -2.49966039e+000 -6.90849035e+001 -6.21526985e+000  2.37975445e+001
  8.00000000e+000  0.00000000e+000  8.00000000e+000 -6.84405022e-001 -6.85195788e+001 -7.33643234e+000  2.50611333e+001
  8.10000000e+000  0.00000000e+000  8.10000000e+000  6.25901277e-001 -6.79553745e+001 -8.75386178e+000  2.65511560e+001
  8.20000000e+000  0.00000000e+000  8.20000000e+000  1.58048366e+000 -6.73886623e+001 -1.05677399e+001  2.84328765e+001
  8.30000000e+000  0.00000000e+000  8.30000000e+000  2.26193494e+000 -6.68177690e+001 -1.29634714e+001  3.10816134e+001
  8.40000000e+000  0.00000000e+000  8.40000000e+000  2.71951830e+000 -6.62418233e+001 -1.63364675e+001  3.55725152e+001
